student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
4432,23,Male,Undergraduate,1.24,1.45,2.39,2.25,0.56,4.38,3.6,55,243,Yes,No,Excellent,50.63,25.39,7.81,94.7,63.61
4433,18,Female,Undergraduate,6.15,2.17,4.01,0.28,0.95,8.99,5.93,3,394,Yes,No,Excellent,5.04,94.19,26.07,32.49,62.16
4434,19,Male,High School,7.86,4.02,2.88,2.46,1.05,6.58,3.07,76,302,No,No,Excellent,39.77,19.34,44.95,70.47,23.55
4435,24,Male,Undergraduate,3.91,3.57,2.2,0.85,3.06,8.39,3.41,0,75,No,Yes,Good,71.71,55.04,16.5,36.74,89.49
4436,20,Female,Undergraduate,1.45,4.52,3.26,0.25,0.87,6.82,7.23,54,69,No,No,Excellent,9.69,93.03,0.64,63.72,11.97
4437,19,Male,Postgraduate,7.33,4.49,4.24,3.85,4.61,8.1,3.95,63,71,Yes,Yes,Excellent,80.3,40.84,28.49,41.49,59.43
4438,18,Male,Postgraduate,0.84,3.39,4.19,0.74,4.63,5.09,6.83,66,222,No,No,Good,42.43,40.81,70.79,35.83,85.6
4439,19,Male,Postgraduate,4.04,2.27,0.83,2.58,4.37,6.87,8.45,86,19,Yes,No,Excellent,84.4,76.24,60.54,97.59,65.77
4440,18,Other,High School,5.19,2.43,2.14,3.05,2.01,8.62,2.4,28,154,Yes,Yes,Excellent,92.56,24.92,79.41,9.33,10.39
4441,17,Female,High School,3.05,3.5,4.75,5.41,1.67,5.18,8.37,102,291,Yes,Yes,Average,15.91,51.35,1.52,36.98,4.65
4442,18,Other,High School,4.69,5.65,2.34,1.21,0.26,5.83,3.45,85,190,No,No,Poor,27.44,19.98,58.41,87.7,93.86
4443,25,Male,Undergraduate,2.44,2.83,2.19,1.62,1.79,7.59,9.43,73,279,No,Yes,Excellent,97.58,29.82,6.87,59.42,73.9
4444,18,Female,Undergraduate,7.69,5.8,4.99,5.34,2.23,8.62,2.48,79,367,Yes,No,Poor,63.77,39.97,84.1,94.91,0.64
4445,19,Female,Undergraduate,6.43,1.93,3.81,5.49,3.18,8.94,3.49,113,70,Yes,No,Average,99.24,45.72,56.98,60.35,10.05
4446,23,Other,High School,2.14,4.53,1.87,2.28,0.75,5.73,2.7,87,32,Yes,Yes,Poor,24.25,1.18,22.96,33.62,9.39
4447,20,Other,High School,5.79,3.0,2.41,0.1,0.54,7.58,5.45,119,257,Yes,Yes,Excellent,34.21,77.84,8.75,33.37,16.16
4448,25,Male,High School,2.97,3.41,0.72,5.53,0.65,4.49,6.26,79,251,Yes,Yes,Poor,64.24,29.98,85.89,33.03,41.94
4449,17,Other,Postgraduate,0.66,3.41,3.84,5.18,0.91,5.73,3.08,72,271,No,No,Excellent,9.08,49.27,13.09,87.5,90.35
4450,21,Male,Postgraduate,0.55,5.98,2.12,3.18,4.11,5.06,2.76,38,348,No,Yes,Average,66.17,40.26,95.43,45.39,91.3
4451,17,Female,Undergraduate,1.64,3.84,3.68,3.89,0.66,4.68,6.41,119,15,Yes,No,Poor,71.93,61.51,19.22,4.13,38.41
4452,25,Male,Postgraduate,2.73,3.97,3.73,0.24,2.03,8.2,3.76,29,399,No,Yes,Average,61.55,40.7,3.48,32.21,95.29
4453,22,Female,Undergraduate,2.3,5.33,3.69,3.65,4.53,7.28,7.56,73,244,Yes,No,Excellent,85.56,17.34,73.19,48.8,99.19
4454,19,Female,High School,3.31,1.92,1.18,0.93,0.54,8.0,3.67,11,264,Yes,Yes,Average,49.18,38.66,15.68,40.71,33.65
4455,24,Male,Postgraduate,1.09,0.78,2.51,1.3,2.74,4.44,2.89,27,23,No,Yes,Good,97.3,5.14,18.81,82.7,3.2
4456,25,Male,High School,5.09,5.1,3.13,1.63,3.75,4.88,2.02,29,228,No,No,Excellent,1.55,24.23,66.93,25.2,93.73
4457,20,Male,Undergraduate,3.82,2.05,3.44,2.17,2.03,7.56,6.48,16,229,No,No,Excellent,8.18,42.65,44.16,24.62,5.25
4458,20,Other,High School,4.59,0.59,0.28,5.54,0.18,7.21,7.02,107,285,Yes,Yes,Average,38.23,29.8,16.27,87.28,64.64
4459,19,Other,Undergraduate,0.68,1.23,3.88,5.4,4.63,4.02,2.94,12,267,Yes,No,Poor,24.73,50.58,53.19,46.35,37.47
4460,23,Male,Postgraduate,5.43,5.41,1.8,3.89,2.43,5.3,3.28,20,156,No,Yes,Average,62.67,54.11,90.1,43.39,65.92
4461,17,Male,Undergraduate,2.34,2.72,0.04,4.71,1.14,5.65,7.76,110,328,No,No,Excellent,2.65,55.58,83.47,75.85,75.33
4462,21,Other,Undergraduate,7.86,5.87,1.9,1.93,2.35,6.61,6.23,97,234,No,Yes,Excellent,63.28,19.26,38.3,68.74,19.53
4463,17,Female,Undergraduate,5.14,0.79,1.28,0.75,4.27,8.47,3.01,76,213,No,Yes,Excellent,8.13,95.9,39.75,45.3,48.26
4464,19,Other,Postgraduate,6.65,4.85,0.39,3.06,0.99,5.55,8.89,81,312,No,No,Good,75.34,95.62,17.93,27.01,87.25
4465,25,Female,Postgraduate,2.42,4.11,3.91,3.24,1.92,5.74,6.54,1,19,No,No,Poor,1.5,77.5,47.72,35.48,49.53
4466,19,Other,Undergraduate,0.68,4.05,0.42,2.3,1.43,7.81,5.42,30,49,Yes,Yes,Good,56.29,37.6,20.71,20.24,51.66
4467,18,Female,High School,3.98,3.24,4.49,3.28,2.59,4.5,4.14,10,348,Yes,No,Excellent,86.84,64.81,53.02,26.56,13.76
4468,24,Male,High School,7.82,3.13,0.26,4.95,4.88,8.79,2.92,22,203,Yes,Yes,Good,3.21,50.28,18.67,12.69,78.1
4469,21,Other,High School,6.72,4.59,2.31,4.64,0.67,6.36,8.21,21,273,No,Yes,Excellent,17.27,19.67,49.65,11.46,35.93
4470,20,Male,Undergraduate,5.44,2.5,0.19,0.47,4.02,6.22,7.69,60,282,Yes,No,Poor,92.2,39.84,80.53,54.97,8.44
4471,21,Other,Postgraduate,0.77,1.3,1.9,2.56,1.46,4.43,8.34,101,332,Yes,Yes,Excellent,84.31,30.95,43.73,28.46,92.34
4472,24,Other,High School,6.5,1.6,2.77,5.5,0.68,7.62,7.96,84,113,Yes,No,Excellent,12.85,80.26,0.02,66.98,19.14
4473,24,Male,Undergraduate,4.18,2.12,3.25,0.25,1.71,6.3,7.96,110,206,No,No,Poor,6.13,39.26,18.54,37.24,35.17
4474,22,Male,Undergraduate,5.49,3.83,0.75,4.04,1.91,5.06,4.8,48,321,Yes,No,Poor,88.67,49.99,67.84,50.07,56.2
4475,23,Female,Postgraduate,6.27,2.66,4.99,0.08,4.61,8.95,7.26,19,39,No,Yes,Average,67.46,70.65,7.19,71.13,85.2
4476,18,Female,Postgraduate,0.71,0.78,4.57,0.92,0.47,5.88,3.37,69,68,Yes,Yes,Good,29.3,83.2,99.75,0.61,54.85
4477,17,Other,High School,7.87,2.88,2.5,1.18,0.91,7.51,6.07,116,178,Yes,No,Poor,69.93,40.94,97.87,33.75,44.27
4478,17,Other,High School,4.36,5.1,2.05,4.75,4.31,6.37,2.06,39,80,Yes,Yes,Average,60.22,38.45,34.17,54.94,53.99
4479,21,Other,High School,1.3,0.66,0.42,2.05,1.85,5.39,7.69,81,16,Yes,No,Average,16.09,88.94,71.81,45.83,45.26
4480,20,Other,High School,3.23,5.81,3.51,0.29,1.66,4.35,3.01,11,290,No,No,Average,87.77,90.35,46.99,34.56,48.2
4481,23,Female,High School,5.82,1.7,2.26,4.26,4.6,6.46,3.82,93,358,No,No,Poor,59.28,42.81,55.57,97.35,87.75
4482,24,Female,High School,5.42,2.62,3.92,0.45,0.37,8.54,8.13,108,104,No,Yes,Good,54.62,62.61,44.17,39.09,93.12
4483,23,Female,Undergraduate,4.61,0.64,2.66,1.77,1.84,8.79,7.86,11,113,No,Yes,Good,63.61,11.31,53.34,81.64,49.28
4484,23,Female,High School,7.95,1.54,3.6,4.61,2.55,6.33,3.29,119,22,Yes,No,Average,50.28,29.78,89.3,14.52,44.57
4485,22,Female,Postgraduate,5.11,1.33,4.26,4.8,1.43,7.22,3.71,104,226,Yes,Yes,Average,80.79,44.15,66.79,30.8,6.58
4486,23,Female,Undergraduate,7.21,1.78,0.1,2.6,3.93,5.01,3.73,39,395,No,No,Average,63.84,59.52,33.87,79.62,53.88
4487,21,Female,Postgraduate,4.16,4.86,1.68,2.02,0.28,5.8,9.69,87,248,Yes,No,Poor,66.48,72.95,48.94,56.22,48.84
4488,17,Female,Postgraduate,0.78,2.35,2.91,0.58,2.58,4.93,3.78,7,263,No,Yes,Excellent,86.63,59.95,51.83,4.26,90.87
4489,20,Male,Undergraduate,6.41,0.84,0.45,2.3,2.59,6.4,4.73,52,39,Yes,Yes,Excellent,71.05,3.63,42.63,31.02,9.36
4490,22,Female,High School,7.02,4.61,1.86,4.51,1.46,4.67,7.24,8,151,No,Yes,Good,32.67,69.35,78.01,99.11,2.28
4491,24,Other,Undergraduate,1.08,5.78,4.45,4.86,4.68,5.69,5.31,77,314,Yes,No,Excellent,93.7,35.38,93.23,54.57,4.06
4492,25,Other,High School,3.67,2.7,1.41,5.75,0.94,8.69,6.04,18,264,Yes,Yes,Excellent,55.97,29.95,82.98,46.72,10.81
4493,21,Male,High School,6.85,5.04,3.98,4.32,2.52,5.23,8.39,34,308,No,No,Excellent,97.66,60.73,55.45,3.2,9.83
4494,20,Female,Postgraduate,6.34,1.47,1.9,2.24,2.23,4.27,6.67,118,247,Yes,No,Good,50.95,15.53,30.7,30.22,0.14
4495,24,Male,High School,6.76,2.21,0.83,5.74,4.96,8.13,3.75,67,162,No,Yes,Poor,58.69,58.88,0.38,75.02,82.66
4496,18,Other,Postgraduate,2.43,3.92,3.1,3.31,1.49,8.12,9.34,0,144,Yes,No,Excellent,48.27,86.36,38.12,74.55,21.1
4497,21,Female,Postgraduate,1.54,1.3,3.98,3.33,3.49,5.19,4.85,68,245,No,Yes,Good,56.3,45.22,35.64,4.1,61.36
4498,24,Female,Postgraduate,4.53,2.85,0.28,3.48,4.06,5.71,9.85,82,83,Yes,No,Average,27.38,30.81,5.32,31.55,82.47
4499,21,Male,Postgraduate,3.21,5.4,1.98,5.23,4.64,7.49,9.45,54,84,No,Yes,Average,13.26,25.25,39.95,82.13,2.31
4500,21,Female,High School,2.09,2.35,1.01,5.31,4.36,5.88,7.04,25,267,Yes,No,Poor,13.65,34.54,7.4,89.09,18.7
4501,18,Male,Postgraduate,4.41,1.65,0.76,2.47,2.81,8.14,3.91,15,397,Yes,No,Excellent,26.74,41.14,93.01,88.05,7.76
4502,20,Female,High School,7.93,1.01,1.43,1.64,4.26,4.43,9.74,63,207,No,Yes,Excellent,90.8,53.63,56.41,63.05,95.12
4503,19,Other,Undergraduate,4.14,0.6,0.28,0.33,0.89,7.7,2.4,74,344,Yes,Yes,Good,3.7,63.86,50.84,32.31,39.48
4504,25,Female,High School,3.55,5.86,3.81,5.14,3.08,7.35,9.15,28,146,No,No,Poor,85.66,64.91,63.15,12.53,72.92
4505,17,Male,Undergraduate,7.8,3.54,4.8,2.98,0.84,8.13,8.07,46,125,No,Yes,Poor,91.51,79.55,16.72,48.11,8.46
4506,20,Female,Undergraduate,1.0,5.9,0.34,5.23,2.29,8.77,7.81,60,237,No,No,Poor,21.7,71.95,93.73,98.06,79.9
4507,19,Female,High School,4.17,0.51,4.57,0.7,1.36,8.06,8.78,102,328,No,No,Excellent,76.92,50.9,2.7,54.49,77.61
4508,25,Female,Postgraduate,5.65,5.26,1.57,3.91,0.78,6.44,8.68,40,295,Yes,No,Average,35.67,6.2,82.21,50.25,36.74
4509,22,Female,Postgraduate,6.53,2.92,4.14,4.47,0.25,4.25,7.14,2,102,No,No,Good,56.54,20.89,64.79,42.81,30.9
4510,22,Male,High School,7.1,2.18,0.54,4.59,2.71,4.65,3.36,54,17,No,No,Excellent,61.79,37.16,62.01,90.22,35.53
4511,23,Male,Postgraduate,5.2,0.5,0.33,3.97,0.92,5.8,4.16,95,348,Yes,Yes,Excellent,93.85,29.16,82.12,73.37,73.91
4512,24,Female,Postgraduate,5.97,2.59,1.6,2.55,0.67,6.15,8.23,62,69,Yes,No,Average,67.75,44.92,67.93,77.77,70.86
4513,20,Other,Postgraduate,3.85,4.96,2.6,2.1,1.08,7.44,9.7,22,59,Yes,No,Good,35.06,3.45,25.17,23.45,24.49
4514,23,Male,Undergraduate,6.09,3.84,1.34,5.76,2.42,4.56,6.28,22,118,Yes,No,Poor,53.41,88.94,98.94,47.33,78.73
4515,20,Male,Undergraduate,4.69,5.19,2.68,0.53,3.66,5.9,6.83,82,250,Yes,No,Poor,63.42,19.55,73.93,89.06,62.23
4516,18,Other,High School,1.06,0.72,2.13,1.01,3.49,8.65,5.17,6,389,Yes,Yes,Poor,19.5,43.12,6.72,83.91,32.79
4517,20,Female,Undergraduate,0.71,5.78,1.31,0.0,3.43,6.88,6.1,35,94,Yes,Yes,Poor,32.55,90.09,56.85,89.12,44.69
4518,23,Male,Postgraduate,3.95,4.66,0.66,3.76,3.96,7.2,3.29,14,292,No,Yes,Poor,23.47,89.0,2.46,44.46,85.37
4519,18,Female,Postgraduate,0.57,2.39,2.48,2.08,2.54,5.74,5.87,80,342,Yes,No,Good,56.26,14.62,87.35,77.12,7.63
4520,22,Male,High School,2.12,5.13,2.5,0.85,1.61,6.93,2.61,112,249,Yes,No,Poor,15.07,28.39,9.51,34.13,1.18
4521,21,Other,Postgraduate,7.77,1.33,0.09,1.77,3.45,5.58,2.45,41,368,Yes,Yes,Average,32.8,73.21,11.99,10.85,5.14
4522,24,Female,Postgraduate,2.0,3.2,4.47,3.76,1.12,4.4,2.4,29,57,No,No,Excellent,95.83,84.18,18.83,76.97,79.26
4523,21,Female,Undergraduate,5.19,4.26,0.98,2.72,2.88,5.88,8.2,69,177,Yes,Yes,Average,3.12,43.69,68.52,77.89,99.9
4524,22,Male,High School,2.93,5.03,3.47,2.43,4.6,7.67,9.44,33,61,No,Yes,Average,95.42,50.74,4.57,56.66,82.96
4525,17,Female,Undergraduate,3.3,3.23,4.64,4.55,2.25,4.34,7.73,13,207,No,Yes,Average,57.52,34.07,36.7,13.13,16.24
4526,25,Female,Postgraduate,4.0,2.05,2.51,3.78,2.18,6.59,5.63,69,262,No,Yes,Excellent,73.08,59.76,22.96,44.57,36.01
4527,23,Female,Undergraduate,4.12,4.64,2.56,0.46,3.96,4.6,7.44,107,276,Yes,Yes,Excellent,11.79,48.1,96.68,88.53,51.88
4528,24,Male,Postgraduate,7.19,1.76,0.94,3.56,0.05,4.08,9.42,78,118,Yes,Yes,Excellent,51.93,41.44,77.87,70.75,65.84
4529,19,Other,High School,2.59,5.22,2.33,0.7,2.82,6.99,2.55,84,125,No,Yes,Poor,18.19,12.31,47.9,67.54,14.13
4530,25,Male,High School,1.76,3.36,2.69,4.49,2.38,8.74,8.07,17,55,No,No,Excellent,82.78,27.74,6.3,18.57,56.48
4531,18,Male,Postgraduate,1.7,5.77,4.01,1.66,1.98,8.62,6.72,92,55,Yes,Yes,Good,94.8,64.23,19.65,11.77,7.18
4532,21,Other,High School,7.43,1.4,0.03,0.13,1.59,7.99,7.89,72,17,Yes,No,Good,66.5,12.37,35.51,24.6,58.78
4533,20,Male,Undergraduate,4.88,4.56,4.87,4.01,2.93,4.46,6.2,42,278,No,No,Poor,12.94,90.47,32.61,17.57,60.62
4534,18,Other,High School,6.2,3.82,1.66,1.95,4.68,6.18,7.2,85,280,Yes,No,Excellent,72.31,34.07,99.36,30.57,85.64
4535,17,Female,Undergraduate,4.24,5.13,4.95,1.3,1.54,5.81,3.8,87,34,No,Yes,Poor,36.09,67.7,95.09,35.71,92.7
4536,21,Male,Postgraduate,2.9,3.61,1.51,2.86,1.42,5.15,9.6,114,384,Yes,No,Average,97.96,4.11,3.35,65.24,91.55
4537,25,Male,High School,4.88,3.63,2.44,0.03,2.76,6.65,9.83,100,308,Yes,Yes,Good,23.64,30.31,41.22,26.12,70.15
4538,25,Female,High School,5.31,2.71,1.33,1.33,1.76,6.4,8.08,63,264,No,Yes,Average,3.18,12.47,85.07,85.45,3.7
4539,18,Other,Postgraduate,3.84,2.34,0.15,5.15,2.74,6.29,3.91,85,95,No,No,Good,71.17,75.52,32.47,44.06,99.32
4540,22,Other,Postgraduate,0.53,4.08,4.88,3.81,3.48,5.87,2.32,60,310,Yes,Yes,Good,40.53,82.18,45.38,57.99,64.74
4541,18,Male,Postgraduate,3.42,3.68,3.65,3.24,2.79,4.82,8.32,48,353,Yes,Yes,Excellent,61.19,48.01,61.11,53.42,12.34
4542,19,Other,Undergraduate,5.62,2.87,0.28,4.66,1.75,5.96,3.03,102,399,No,No,Excellent,98.24,32.27,46.74,4.48,95.28
4543,22,Male,High School,1.96,2.1,3.52,3.03,3.67,4.92,4.79,7,87,No,Yes,Average,34.25,10.62,38.83,89.89,48.41
4544,20,Male,Postgraduate,7.19,1.18,2.26,0.8,0.37,6.5,8.36,29,350,No,Yes,Poor,86.28,97.27,97.39,85.71,81.71
4545,17,Other,Postgraduate,2.2,3.46,0.78,1.36,1.79,7.39,8.89,60,161,No,Yes,Good,73.44,60.85,73.79,85.05,29.43
4546,24,Other,Undergraduate,1.44,3.9,4.76,2.38,3.17,5.24,2.51,39,96,No,Yes,Average,45.96,46.57,10.24,5.08,44.59
4547,22,Male,Undergraduate,6.08,5.96,4.14,2.95,3.41,5.53,9.23,24,282,Yes,No,Good,2.39,39.16,3.6,24.55,21.69
4548,24,Other,Undergraduate,7.12,4.08,1.33,1.06,4.81,7.27,6.92,9,347,Yes,No,Good,39.94,57.68,46.21,16.95,1.53
4549,22,Male,Postgraduate,7.49,4.09,3.19,0.1,3.66,4.07,4.4,103,48,No,No,Average,22.52,41.4,23.05,19.43,47.86
4550,19,Female,High School,5.51,2.6,2.99,5.63,1.35,7.99,8.04,49,307,Yes,No,Good,66.4,6.21,69.59,85.14,60.72
4551,24,Male,Undergraduate,0.6,4.66,4.48,4.13,3.96,4.39,9.59,105,48,No,No,Average,67.45,41.91,36.54,78.18,74.16
4552,18,Male,High School,1.56,4.38,2.11,5.97,1.57,4.05,2.97,67,116,Yes,Yes,Excellent,34.98,75.76,42.71,65.16,20.12
4553,17,Other,Postgraduate,1.13,5.35,2.33,2.87,2.42,7.06,4.06,48,132,Yes,No,Good,16.81,24.87,37.33,13.34,56.32
4554,17,Other,High School,4.52,5.54,1.49,0.67,2.32,4.29,9.32,102,58,Yes,No,Average,1.59,55.24,65.9,85.98,22.99
4555,22,Female,High School,4.32,5.93,3.27,1.08,4.92,8.81,10.0,68,367,Yes,No,Poor,95.38,29.07,4.79,20.45,65.66
4556,25,Other,Undergraduate,5.19,2.52,1.42,4.93,2.08,4.67,3.66,97,83,Yes,No,Poor,11.1,46.78,36.04,52.91,46.56
4557,23,Female,Undergraduate,7.51,3.81,1.53,2.25,3.34,4.2,4.6,54,149,Yes,No,Good,61.18,19.82,82.0,55.06,12.95
4558,18,Female,High School,5.54,4.05,4.4,5.1,1.53,8.82,8.0,16,271,No,No,Poor,88.64,98.04,95.95,52.22,88.52
4559,24,Male,High School,3.87,1.39,0.41,4.63,0.95,8.45,6.38,87,322,No,No,Poor,91.23,76.46,2.75,82.32,27.39
4560,21,Female,Undergraduate,4.81,4.27,3.62,1.43,1.28,8.78,6.97,0,47,No,No,Poor,2.8,26.23,13.26,97.59,3.17
4561,24,Female,High School,3.96,1.24,3.06,3.3,1.14,4.91,7.76,15,33,Yes,No,Poor,34.11,22.99,45.08,88.62,87.3
4562,18,Female,Postgraduate,3.0,4.13,3.23,2.98,3.02,5.27,4.94,3,391,Yes,No,Average,95.66,97.95,8.11,90.52,15.33
4563,25,Male,High School,4.24,5.34,3.07,3.92,4.35,8.66,8.97,23,204,Yes,No,Good,54.21,80.6,24.72,46.73,14.72
4564,19,Female,Postgraduate,5.64,2.41,3.38,4.49,1.7,6.11,8.91,35,371,Yes,Yes,Good,33.69,64.24,82.87,82.34,63.06
4565,25,Female,Undergraduate,4.92,4.77,1.11,4.89,1.27,4.36,7.34,78,145,Yes,Yes,Average,58.89,90.77,27.01,71.74,33.57
4566,25,Other,Undergraduate,1.03,5.14,3.89,5.71,0.56,4.31,7.03,36,288,No,Yes,Excellent,89.27,59.91,55.1,95.57,0.67
4567,25,Other,Postgraduate,5.53,1.9,3.85,2.59,4.46,8.94,9.49,57,115,No,Yes,Average,77.97,72.65,0.31,24.96,10.89
4568,23,Male,High School,4.69,3.07,1.43,0.73,2.04,6.35,8.81,91,363,No,Yes,Good,74.44,7.28,88.37,60.37,20.58
4569,18,Other,Undergraduate,4.26,2.37,1.15,0.11,1.18,5.25,7.7,72,83,Yes,Yes,Good,45.8,90.95,57.12,72.4,15.28
4570,24,Male,High School,6.05,2.64,4.31,4.4,0.74,8.22,3.37,38,15,Yes,Yes,Poor,67.33,98.65,21.24,88.3,33.98
4571,18,Female,Undergraduate,1.76,5.33,0.21,5.95,4.67,5.52,9.38,76,28,No,Yes,Average,80.76,96.38,17.47,24.96,79.33
4572,25,Female,High School,5.28,4.99,2.33,1.9,3.71,8.83,2.47,34,71,No,Yes,Average,50.31,1.22,14.6,61.04,51.53
4573,23,Other,High School,2.66,3.68,0.87,2.44,1.13,7.64,3.53,10,381,No,No,Poor,44.63,43.42,39.91,26.03,3.01
4574,21,Female,High School,6.62,3.74,2.73,2.71,1.64,7.49,4.13,6,273,Yes,No,Good,16.0,48.62,32.62,55.47,25.83
4575,22,Other,Undergraduate,1.47,4.84,3.61,0.86,0.31,5.15,2.8,55,49,Yes,Yes,Excellent,5.06,85.07,88.69,52.07,80.51
4576,21,Other,High School,2.11,3.91,3.95,2.93,0.94,5.17,3.81,79,361,Yes,Yes,Good,9.89,12.63,16.71,19.56,52.7
4577,18,Female,Postgraduate,6.53,4.84,0.23,0.06,1.9,5.63,6.13,61,189,Yes,Yes,Excellent,6.07,30.41,23.6,96.95,8.22
4578,17,Male,Undergraduate,3.75,2.58,0.89,3.27,1.59,8.91,6.11,54,302,No,Yes,Good,43.76,53.79,61.48,78.92,3.79
4579,21,Female,Postgraduate,5.15,4.17,1.24,2.0,4.32,6.36,8.04,53,52,No,Yes,Poor,70.92,31.74,61.82,59.52,4.34
4580,25,Female,Undergraduate,2.95,2.13,0.61,3.88,2.85,8.41,3.25,119,2,No,No,Excellent,57.14,12.88,25.99,88.24,90.29
4581,19,Female,High School,2.77,3.42,1.34,0.01,2.47,8.59,4.18,13,274,Yes,Yes,Average,49.09,89.08,64.94,58.13,30.58
4582,19,Other,High School,2.45,3.88,1.34,2.46,0.82,6.61,4.28,68,15,No,No,Good,60.6,95.35,77.4,24.95,24.75
4583,17,Other,High School,5.78,3.85,1.37,4.36,4.17,4.91,5.85,117,77,No,No,Excellent,9.98,76.17,22.73,3.86,64.78
4584,25,Female,High School,1.47,3.46,0.21,1.75,0.08,4.58,7.23,91,142,No,No,Good,61.66,61.16,76.34,93.14,25.59
4585,19,Male,Postgraduate,3.63,4.18,3.97,1.44,1.35,5.49,3.78,92,343,No,Yes,Excellent,62.67,56.13,71.1,78.9,97.67
4586,20,Female,High School,0.77,3.67,2.54,4.25,1.31,5.74,6.85,79,62,No,No,Poor,13.03,2.37,94.87,62.97,55.75
4587,18,Female,Postgraduate,7.83,3.1,2.5,3.75,4.85,5.47,9.21,91,161,Yes,Yes,Good,39.95,40.09,95.54,91.98,30.02
4588,18,Other,Undergraduate,5.24,1.83,2.56,4.65,3.61,5.74,2.84,84,354,No,No,Excellent,62.2,64.28,74.62,46.31,9.67
4589,17,Other,Postgraduate,0.6,2.92,4.26,5.95,4.7,6.81,8.62,13,234,Yes,Yes,Average,1.21,19.77,11.14,19.1,81.8
4590,21,Other,High School,4.93,3.05,1.46,5.58,0.33,4.25,5.16,60,346,No,No,Poor,70.68,99.47,60.71,76.35,53.16
4591,17,Female,Undergraduate,4.56,3.15,0.81,5.04,1.86,5.92,4.25,4,358,Yes,Yes,Average,61.45,11.97,89.21,65.92,77.58
4592,24,Female,Postgraduate,4.97,3.59,4.73,1.99,0.6,7.76,9.69,54,320,No,Yes,Average,55.25,40.08,30.61,1.32,21.4
4593,24,Other,Undergraduate,2.41,3.82,3.28,2.43,1.59,8.25,7.34,93,247,Yes,No,Poor,10.91,76.41,4.25,15.0,67.25
4594,21,Female,Postgraduate,6.88,1.48,2.17,2.2,3.76,8.98,4.61,89,373,No,No,Good,37.44,47.06,39.24,93.52,25.91
4595,21,Other,High School,7.05,5.53,4.86,4.86,2.2,6.54,6.06,50,342,No,No,Good,87.47,82.3,15.57,25.45,10.83
4596,20,Other,Undergraduate,7.88,5.48,1.88,1.32,3.02,7.95,6.36,10,212,Yes,Yes,Poor,56.41,20.13,57.31,14.4,38.06
4597,19,Male,Undergraduate,4.44,0.59,4.17,0.48,4.51,6.42,6.74,2,314,Yes,No,Good,22.42,23.76,1.17,42.32,45.4
4598,20,Female,Postgraduate,1.57,1.86,2.91,2.95,3.63,6.92,6.02,17,140,Yes,No,Poor,17.14,80.51,38.2,27.94,83.49
4599,22,Other,High School,3.69,3.25,4.16,0.85,0.22,8.64,6.41,47,132,No,No,Poor,19.7,19.66,81.01,82.3,36.22
4600,18,Other,Postgraduate,4.75,4.31,4.46,4.93,4.57,6.41,4.33,71,326,Yes,Yes,Excellent,75.78,57.66,82.18,87.66,78.72
4601,21,Male,Undergraduate,2.93,2.8,1.11,5.74,1.56,8.47,9.1,57,78,No,No,Good,64.23,65.91,72.66,59.86,70.17
4602,19,Male,Undergraduate,3.8,5.97,3.06,3.2,0.84,6.02,7.82,112,236,No,Yes,Excellent,85.84,55.51,96.07,2.64,0.64
4603,24,Other,Undergraduate,5.72,3.33,1.56,0.03,4.88,4.48,2.33,66,235,No,No,Excellent,0.96,52.56,90.84,80.35,73.31
4604,25,Male,Undergraduate,5.36,2.62,3.25,1.32,3.06,6.61,2.65,47,315,No,Yes,Poor,37.69,90.73,48.36,2.65,3.59
4605,17,Female,Postgraduate,6.9,0.73,3.14,1.03,1.46,4.26,4.91,61,0,No,Yes,Poor,46.22,4.85,42.59,62.66,33.02
4606,22,Female,Postgraduate,4.83,3.65,3.93,2.4,0.46,8.69,4.63,14,8,No,Yes,Average,57.81,4.47,77.62,74.04,8.79
4607,23,Female,High School,3.7,1.15,2.28,3.89,3.47,7.12,7.6,64,122,No,Yes,Good,13.47,22.5,36.3,97.17,89.89
4608,22,Female,Postgraduate,7.61,0.89,1.16,0.39,1.64,5.08,6.98,51,53,Yes,Yes,Average,6.87,5.23,54.62,32.72,19.53
4609,20,Male,Undergraduate,5.17,3.67,0.18,5.79,0.54,5.53,5.53,102,272,No,Yes,Poor,27.6,27.8,31.14,50.74,97.21
4610,24,Male,High School,6.04,4.31,2.12,1.36,0.32,5.78,2.73,104,76,No,Yes,Average,64.04,86.24,6.7,16.41,35.71
4611,24,Male,Postgraduate,4.65,2.36,4.73,5.0,2.02,8.71,4.36,72,269,No,Yes,Excellent,58.95,34.9,53.2,28.29,26.6
4612,20,Other,Undergraduate,2.38,2.0,0.59,1.08,1.29,7.93,3.89,107,24,Yes,Yes,Excellent,84.32,86.32,85.33,44.48,88.08
4613,22,Male,High School,1.84,1.57,4.36,1.76,0.54,5.62,2.87,7,104,Yes,No,Excellent,96.06,83.31,21.69,77.0,34.08
4614,24,Female,Undergraduate,1.26,4.87,4.59,2.67,0.8,8.55,7.86,4,127,No,Yes,Excellent,86.2,73.6,28.11,57.4,32.22
